ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,Session1Onset.ACC,Session1Onset.CRESP,Session1Onset.DurationError,Session1Onset.OnsetDelay,Session1Onset.OnsetTime,Session1Onset.RESP,Session1Onset.RT,Session1Onset.RTTime,SessionDate,SessionTime,SessionTimeUtc,Block,Procedure[Block],Running[Block],Session2Onset.ACC,Session2Onset.CRESP,Session2Onset.DurationError,Session2Onset.OnsetDelay,Session2Onset.OnsetTime,Session2Onset.RESP,Session2Onset.RT,Session2Onset.RTTime,SessionBreak.OnsetTime,SessionsList,SessionsList.Cycle,SessionsList.Sample,Trial,CuedPrompt1.OnsetTime,CuedPrompt2.OnsetTime,MiniBlocks1,MiniBlocks1.Cycle,MiniBlocks1.Sample,MiniBlocks2,MiniBlocks2.Cycle,MiniBlocks2.Sample,Procedure[Trial],Running[Trial],UncuedPrompt1.OnsetTime,UncuedPrompt2.OnsetTime,SubTrial,Arrow1.ACC,Arrow1.CRESP,Arrow1.DurationError,Arrow1.OnsetDelay,Arrow1.OnsetTime,Arrow1.RESP,Arrow1.RT,Arrow1.RTTime,ArrowColor,Congruence,CorrectResp,Cue,Cue.ACC,Cue.CRESP,Cue.DurationError,Cue.OnsetDelay,Cue.OnsetTime,Cue.RESP,Cue.RT,Cue.RTTime,CuedStim1,CuedStim1.Cycle,CuedStim1.Sample,CuedStim2,CuedStim2.Cycle,CuedStim2.Sample,CuedStim3,CuedStim3.Cycle,CuedStim3.Sample,CuedStim4,CuedStim4.Cycle,CuedStim4.Sample,CueImage,JitterCue,JitterTrial,LeftImage,NonCuedStim1,NonCuedStim1.Cycle,NonCuedStim1.Sample,NonCuedStim2,NonCuedStim2.Cycle,NonCuedStim2.Sample,NonCuedStim3,NonCuedStim3.Cycle,NonCuedStim3.Sample,NonCuedStim4,NonCuedStim4.Cycle,NonCuedStim4.Sample,Procedure[SubTrial],RightImage,Running[SubTrial],Stimulus
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,1,1,b,-999999,18,446204,b,638,446842,Green,Congruent,b,White,0,,0,21,436192,,0,0,,,,,,,,,,,,,Pictures\white.bmp,9000,10000,Pictures\black.bmp,,,,1,1,1,,,,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,2,1,r,-999999,9,462180,r,553,462733,Green,Congruent,r,White,0,,0,10,458181,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\GreenLeft.bmp,,,,2,1,2,,,,,,,StimulusPr,Pictures\black.bmp,NonCuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,3,1,r,-999999,21,470192,r,655,470847,Red,Incongruent,r,White,0,,0,10,466194,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\black.bmp,,,,3,1,3,,,,,,,StimulusPr,Pictures\RedRight.bmp,NonCuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,4,1,r,-999999,18,479188,r,639,479827,Green,Congruent,r,White,0,,0,19,474190,,0,0,,,,,,,,,,,,,Pictures\white.bmp,4000,16000,Pictures\GreenLeft.bmp,,,,4,1,4,,,,,,,StimulusPr,Pictures\black.bmp,NonCuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,5,1,r,-999999,22,504208,r,635,504843,Green,Congruent,r,White,0,,0,24,497195,,0,0,,,,,,,,,,,,,Pictures\white.bmp,6000,4000,Pictures\GreenLeft.bmp,,,,5,1,5,,,,,,,StimulusPr,Pictures\black.bmp,NonCuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,6,1,b,-999999,17,514203,b,733,514936,Red,Incongruent,b,White,0,,0,18,510189,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,4000,Pictures\RedLeft.bmp,,,,6,1,6,,,,,,,StimulusPr,Pictures\black.bmp,NonCuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,7,1,b,-999999,12,525198,b,769,525967,Green,Congruent,b,White,0,,0,14,520184,,0,0,,,,,,,,,,,,,Pictures\white.bmp,4000,16000,Pictures\black.bmp,,,,7,1,7,,,,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,8,1,r,-999999,14,553184,r,697,553881,Green,Congruent,r,White,0,,0,11,543189,,0,0,,,,,,,,,,,,,Pictures\white.bmp,9000,2000,Pictures\GreenLeft.bmp,,,,8,1,8,,,,,,,StimulusPr,Pictures\black.bmp,NonCuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,9,1,b,-999999,10,561180,b,740,561920,Green,Congruent,b,White,0,,0,13,557199,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,10000,Pictures\black.bmp,,,,9,1,9,,,,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,3,,,3,1,3,,,,NonCued2,MiniBlocks1,,425914,10,1,b,-999999,10,577189,b,653,577842,Green,Congruent,b,White,0,,0,21,573207,,0,0,,,,,,,,,,,,,Pictures\white.bmp,3000,2000,Pictures\black.bmp,,,,10,1,10,,,,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,1,1,b,-999999,9,597195,b,537,597732,White,Congruent,b,Green,0,,0,13,590199,,0,0,,,,1,1,1,,,,,,,Pictures\green.bmp,6000,4000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,2,1,b,-999999,12,613187,b,499,613686,White,Congruent,b,Green,0,,0,22,603192,,0,0,,,,2,1,2,,,,,,,Pictures\green.bmp,9000,10000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,3,1,r,-999999,16,629196,r,527,629723,White,Incongruent,r,Red,0,,0,21,625198,,0,0,,,,3,1,3,,,,,,,Pictures\red.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,4,1,r,-999999,21,640207,r,729,640936,White,Congruent,r,Green,0,,0,7,633177,,0,0,,,,4,1,4,,,,,,,Pictures\green.bmp,6000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,5,1,b,-999999,10,662180,b,771,662951,White,Congruent,b,Green,0,,0,12,658182,,0,0,,,,5,1,5,,,,,,,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,6,1,r,-999999,22,670192,r,525,670717,White,Congruent,r,Green,0,,0,25,666211,,0,0,,,,6,1,6,,,,,,,Pictures\green.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,7,1,b,-999999,17,681203,b,608,681811,White,Incongruent,b,Red,0,,0,21,674207,,0,0,,,,7,1,7,,,,,,,Pictures\red.bmp,6000,4000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,8,1,b,-999999,11,692181,b,645,692826,White,Congruent,b,Green,0,,0,19,687200,,0,0,,,,8,1,8,,,,,,,Pictures\green.bmp,4000,4000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim2,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,9,1,b,-999999,21,708207,b,526,708733,White,Incongruent,b,Red,0,,0,26,698195,,0,0,,,,9,1,9,,,,,,,Pictures\red.bmp,9000,10000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,1,Session1,SessionsList,,,,,,,,,,1,1,1,4,,579871,4,1,4,,,,Cued2,MiniBlocks1,,,10,1,r,-999999,10,730196,r,568,730764,White,Congruent,r,Green,0,,0,14,720184,,0,0,,,,10,1,10,,,,,,,Pictures\green.bmp,9000,10000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim2,Left
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,1,1,b,-999999,17,831562,b,421,831983,Green,Congruent,b,White,0,,0,22,821583,,0,0,,,,,,,,,,,,,Pictures\white.bmp,9000,10000,Pictures\black.bmp,,,,,,,1,1,1,,,,StimulusPr,Pictures\GreenRight.bmp,NonCuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,2,1,r,-999999,22,853567,r,791,854358,Red,Incongruent,r,White,0,,0,11,843556,,0,0,,,,,,,,,,,,,Pictures\white.bmp,9000,10000,Pictures\black.bmp,,,,,,,2,1,2,,,,StimulusPr,Pictures\RedRight.bmp,NonCuedStim3,Right
POP_2,27009,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">231735262625300</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-04-23T22:21:35Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,867860621,0,,-999999,6,30695,t,83492,114187,4/23/2014,15:21:35,,2,Session2,SessionsList,0,,-999999,6,769692,t,41853,811545,740790,2,1,2,1,,,,,,1,1,1,NonCued3,MiniBlocks2,,,3,1,r,-999999,14,870559,r,542,871101,Green,Congruent,r,White,0,,0,17,865578,,0,0,,,,,,,,,,,,,Pictures\white.bmp,4000,4000,Pictures\GreenLeft.bmp,,,,,,,3,1,3,,,,StimulusPr,Pictures\black.bmp,NonCuedStim3,Left
