ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,Session1Onset.ACC,Session1Onset.CRESP,Session1Onset.DurationError,Session1Onset.OnsetDelay,Session1Onset.OnsetTime,Session1Onset.RESP,Session1Onset.RT,Session1Onset.RTTime,SessionDate,SessionTime,SessionTimeUtc,Block,Procedure[Block],Running[Block],Session2Onset.ACC,Session2Onset.CRESP,Session2Onset.DurationError,Session2Onset.OnsetDelay,Session2Onset.OnsetTime,Session2Onset.RESP,Session2Onset.RT,Session2Onset.RTTime,SessionBreak.OnsetTime,SessionsList,SessionsList.Cycle,SessionsList.Sample,Trial,CuedPrompt1.OnsetTime,CuedPrompt2.OnsetTime,CuedPrompt3.OnsetTime,CuedPrompt4.OnsetTime,MiniBlocks1,MiniBlocks1.Cycle,MiniBlocks1.Sample,MiniBlocks2,MiniBlocks2.Cycle,MiniBlocks2.Sample,Procedure[Trial],Running[Trial],UncuedPrompt1.OnsetTime,UncuedPrompt2.OnsetTime,UncuedPrompt3.OnsetTime,UncuedPrompt4.OnsetTime,SubTrial,Arrow1.ACC,Arrow1.CRESP,Arrow1.DurationError,Arrow1.OnsetDelay,Arrow1.OnsetTime,Arrow1.RESP,Arrow1.RT,Arrow1.RTTime,ArrowColor,Congruence,CorrectResp,Cue,Cue.ACC,Cue.CRESP,Cue.DurationError,Cue.OnsetDelay,Cue.OnsetTime,Cue.RESP,Cue.RT,Cue.RTTime,CuedStim1,CuedStim1.Cycle,CuedStim1.Sample,CuedStim2,CuedStim2.Cycle,CuedStim2.Sample,CuedStim3,CuedStim3.Cycle,CuedStim3.Sample,CuedStim4,CuedStim4.Cycle,CuedStim4.Sample,CueImage,JitterCue,JitterTrial,LeftImage,NonCuedStim1,NonCuedStim1.Cycle,NonCuedStim1.Sample,NonCuedStim2,NonCuedStim2.Cycle,NonCuedStim2.Sample,NonCuedStim3,NonCuedStim3.Cycle,NonCuedStim3.Sample,NonCuedStim4,NonCuedStim4.Cycle,NonCuedStim4.Sample,Procedure[SubTrial],RightImage,Running[SubTrial],Stimulus
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,1,1,r,-999999,11,86732,r,397,87129,White,Congruent,r,Green,0,,0,13,81734,,0,0,1,1,1,,,,,,,,,,Pictures\green.bmp,4000,4000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,2,1,b,-999999,4,99725,b,338,100063,White,Congruent,b,Green,0,,0,8,92729,,0,0,2,1,2,,,,,,,,,,Pictures\green.bmp,6000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,3,1,b,-999999,17,107738,b,382,108120,White,Congruent,b,Green,0,,0,2,103723,,0,0,3,1,3,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,4,1,b,-999999,13,115734,b,465,116199,White,Incongruent,b,Red,0,,0,16,111736,,0,0,4,1,4,,,,,,,,,,Pictures\red.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,5,1,r,-999999,16,137723,r,342,138065,White,Congruent,r,Green,0,,0,4,133725,,0,0,5,1,5,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,6,1,r,-999999,5,165725,r,343,166068,White,Congruent,r,Green,0,,0,10,155730,,0,0,6,1,6,,,,,,,,,,Pictures\green.bmp,9000,10000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,7,1,b,-999999,14,181734,b,515,182249,White,Congruent,b,Green,0,,0,15,177736,,0,0,7,1,7,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,8,1,r,-999999,18,204723,r,341,205064,White,Incongruent,r,Red,0,,0,5,199725,,0,0,8,1,8,,,,,,,,,,Pictures\red.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,9,1,b,-999999,15,213735,b,268,214003,White,Congruent,b,Green,0,,0,17,208737,,0,0,9,1,9,,,,,,,,,,Pictures\green.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,16054,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">40029046596092</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-07T22:20:58Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.03,1,480821271,0,,-999999,7,30826,t,41895,72721,5/7/2014,15:20:58,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,72722,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,10,1,r,-999999,10,221731,r,282,222013,White,Congruent,r,Green,0,,0,16,217733,,0,0,10,1,10,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
