ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,Session1Onset.ACC,Session1Onset.CRESP,Session1Onset.DurationError,Session1Onset.OnsetDelay,Session1Onset.OnsetTime,Session1Onset.RESP,Session1Onset.RT,Session1Onset.RTTime,SessionDate,SessionTime,SessionTimeUtc,Block,Procedure[Block],Running[Block],Session2Onset.ACC,Session2Onset.CRESP,Session2Onset.DurationError,Session2Onset.OnsetDelay,Session2Onset.OnsetTime,Session2Onset.RESP,Session2Onset.RT,Session2Onset.RTTime,SessionBreak.OnsetTime,SessionsList,SessionsList.Cycle,SessionsList.Sample,Trial,CuedPrompt1.OnsetTime,CuedPrompt2.OnsetTime,CuedPrompt3.OnsetTime,CuedPrompt4.OnsetTime,MiniBlocks1,MiniBlocks1.Cycle,MiniBlocks1.Sample,MiniBlocks2,MiniBlocks2.Cycle,MiniBlocks2.Sample,Procedure[Trial],Running[Trial],UncuedPrompt1.OnsetTime,UncuedPrompt2.OnsetTime,UncuedPrompt3.OnsetTime,UncuedPrompt4.OnsetTime,SubTrial,Arrow1.ACC,Arrow1.CRESP,Arrow1.DurationError,Arrow1.OnsetDelay,Arrow1.OnsetTime,Arrow1.RESP,Arrow1.RT,Arrow1.RTTime,ArrowColor,Congruence,CorrectResp,Cue,Cue.ACC,Cue.CRESP,Cue.DurationError,Cue.OnsetDelay,Cue.OnsetTime,Cue.RESP,Cue.RT,Cue.RTTime,CuedStim1,CuedStim1.Cycle,CuedStim1.Sample,CuedStim2,CuedStim2.Cycle,CuedStim2.Sample,CuedStim3,CuedStim3.Cycle,CuedStim3.Sample,CuedStim4,CuedStim4.Cycle,CuedStim4.Sample,CueImage,JitterCue,JitterTrial,LeftImage,NonCuedStim1,NonCuedStim1.Cycle,NonCuedStim1.Sample,NonCuedStim2,NonCuedStim2.Cycle,NonCuedStim2.Sample,NonCuedStim3,NonCuedStim3.Cycle,NonCuedStim3.Sample,NonCuedStim4,NonCuedStim4.Cycle,NonCuedStim4.Sample,Procedure[SubTrial],RightImage,Running[SubTrial],Stimulus
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,1,1,r,-999999,5,176066,r,351,176417,White,Congruent,r,Green,0,,0,8,171068,,0,0,1,1,1,,,,,,,,,,Pictures\green.bmp,4000,4000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,2,1,b,-999999,14,189076,b,376,189452,White,Congruent,b,Green,0,,0,3,182063,,0,0,2,1,2,,,,,,,,,,Pictures\green.bmp,6000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,3,1,b,-999999,13,197088,b,326,197414,White,Congruent,b,Green,0,,0,14,193074,,0,0,3,1,3,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,4,1,b,-999999,8,205068,b,409,205477,White,Incongruent,b,Red,0,,0,10,201086,,0,0,4,1,4,,,,,,,,,,Pictures\red.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,5,1,r,-999999,14,227090,r,344,227434,White,Congruent,r,Green,0,,0,16,223092,,0,0,5,1,5,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,6,1,r,-999999,17,255093,r,362,255455,White,Congruent,r,Green,0,,0,5,245081,,0,0,6,1,6,,,,,,,,,,Pictures\green.bmp,9000,10000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,7,1,b,-999999,10,271068,b,365,271433,White,Congruent,b,Green,0,,0,11,267087,,0,0,7,1,7,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,8,1,r,-999999,11,294073,r,380,294453,White,Incongruent,r,Red,0,,0,16,289092,,0,0,8,1,8,,,,,,,,,,Pictures\red.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,9,1,b,-999999,9,303085,b,298,303383,White,Congruent,b,Green,0,,0,12,298088,,0,0,9,1,9,,,,,,,,,,Pictures\green.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27027,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.19227180652234E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-16T20:22:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.033,1,801573795,0,,-999999,8,64138,t,97938,162076,5/16/2014,13:22:44,8:22:44 PM,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,162089,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,10,1,r,-999999,5,311081,r,275,311356,White,Congruent,r,Green,0,,0,7,307083,,0,0,10,1,10,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
